0,1,9.6179e+05,-1.1806e+06,-1.392e+06,-1.6614e+06,-1.7758e+06,-2.817e+05,-3.308e+05,1.9296e+06,-1.0724e+06,-3.1701e+05,8.2578e+05,56368,-7.4083e+05,1.0939e+06,-3.4278e+05,1.3367e+06,1.2005e+06,-1.7359e+06,-1.7491e+06,-2.0192e+06,-1.9521e+06,-4.9778e+05,-2.492e+05,-4.3412e+05,22588,2.3157e+05,-7.1216e+05,1.6872e+06,1.4327e+06,1.1016e+06,1.2019e+06,-6.0476e+05,824.25,-39.668,-210.67,-6.9907,0.33203,28.101,-51.057,34.472,-64.428,-65.583,-65.585,-59.941,32.192,29.384,14.918,14.682,-11.351,-0.060129,5.6028,-2.5794,-3.5139,-1.8976,-1.8107,-1.4538,0.45944,0.71844,-0.67366,-0.86124,-0.13797,-0.21675,0.035889,-0.2456
1,1,-3.007e+06,2.7311e+06,2.6301e+06,-22992,1.0651e+05,-1.6985e+06,-1.5515e+06,-2.3761e+06,-1.7007e+06,-1.5942e+06,-1.7864e+06,2.6483e+06,2.4157e+06,-1.6221e+06,-1.0762e+06,-6.1478e+05,-5.1501e+05,-2.3265e+06,-2.2535e+06,-2.2088e+06,-1.9144e+06,-1.113e+06,1.7344e+05,11392,1.5079e+06,1.5449e+06,-1.9103e+06,-95072,-1.761e+05,-6.0341e+05,-6.0974e+05,-6.4675e+05,15520,68.117,-401.27,-1.3564,-1.792,11.593,8.4165,16.271,-33.78,-36.806,-16.559,-13.665,2.5806,2.0588,-2.1775,-3.3245,-9.0068,-0.23837,8.5735,-2.9045,-0.99304,1.2155,0.11084,2.3457,1.1865,0.8335,-0.5755,-0.51593,-0.35461,0.79211,0.81982,0.060165
2,1,5.481e+05,-6.5894e+05,-6.9862e+05,-9.7984e+05,-1.1721e+06,-3.4189e+05,2.569e+05,1.5667e+06,-1.6182e+06,-1.315e+06,8.7546e+05,1.7005e+06,1.7311e+06,1.2406e+06,-3.527e+05,-53512,-28380,-6.311e+05,-3.0144e+05,-6.9522e+05,-5.5018e+05,6.9523e+05,3.9674e+05,1.1789e+05,-10384,5.053e+05,-1.7745e+06,2.5187e+05,2.2464e+05,3.8395e+05,1.6315e+05,2.258e+05,-36684,-34.834,76.459,12.119,11.882,17.088,12.626,35.359,-58.643,-65.142,-50.721,-50.652,32.526,28.15,14.104,13.827,-18.931,0.06221,6.1885,-3.4892,-2.0656,0.29883,-0.16699,-0.11694,1.2783,0.97229,-0.2323,-0.16431,-1.1089,0.05249,-0.47559,-0.9054
3,1,-8.4838e+05,1.067e+06,8.4173e+05,-8.064e+05,-6.6752e+05,-2.1018e+05,-3.1533e+05,4.7954e+06,2.9211e+06,3.3332e+06,2.7375e+06,-3.3224e+06,-3.6275e+06,3.0916e+06,-1.5263e+06,1.255e+06,1.4229e+06,-66944,5.6333e+05,2.859e+06,2.6235e+06,6.191e+05,-1.0317e+06,-1.4636e+06,-7.9245e+05,-8.2858e+05,-3.5192e+06,2.5978e+05,3.4566e+05,9.207e+05,5.4762e+05,1.2082e+05,23564,26.383,-67.734,1.1211,-23.391,0.95996,-6.8574,2.7129,1.873,-1.7012,-12.345,6.3073,18.253,13.74,2.6406,1.6089,-3.7271,-0.17058,1.8408,-0.58728,0.68726,-1.4531,-1.9951,-0.39067,0.064697,-0.046387,0.98999,0.66724,-1.0938,0.063965,-0.24683,0.42383
4,1,-2.3464e+06,2.4051e+06,2.4854e+06,3.3082e+05,-4.6893e+05,6.5218e+05,-43584,1.5695e+06,-1.2016e+06,-1.147e+06,-2.1662e+06,-8.6579e+05,-1.4358e+06,-1.1908e+06,-96832,-3.3007e+05,1.2364e+05,-5.7034e+05,4.537e+05,27460,4.468e+05,-5.5869e+05,-1.2875e+06,-1.4316e+06,-6.8542e+05,-8.6619e+05,-1.2155e+06,64512,-1.7232e+05,2.6222e+05,3.0056e+05,-1.2607e+06,-49039,38.289,59.257,-42.269,47.771,-8.7512,2.9238,-6.2749,18.158,5.4014,25.33,-0.96094,17.915,8.3257,2.1082,0.5791,-19.329,-0.38731,6.0823,-2.2462,-3.3008,-1.8572,-1.562,-1.209,0.11261,-1.0811,0.63831,0.9386,-2.3694,1.3274,0.7218,0.18793
5,1,-2.3881e+06,3.4614e+06,2.709e+06,1.5598e+06,9.577e+05,9.4483e+05,8.0624e+05,-4.992e+05,23744,7.367e+05,82176,1.3516e+06,8.5926e+05,-19968,1.4688e+05,-9.7816e+05,-2.3109e+05,1.1132e+06,1.1479e+06,1.7391e+06,1.9817e+06,1.2534e+06,2.257e+05,-2.4576e+05,1.3792e+06,1.6228e+06,-1.0004e+06,7.9334e+05,1.0452e+06,6.0355e+05,3.1754e+05,-5.4604e+05,-57148,40.713,-572.43,57.757,37.653,-10.099,76.104,-20.532,4.6494,18.185,-6.2671,13.097,4.626,2.9111,1.6992,-0.12549,-10.499,0.10133,-0.79639,-5.1823,-2.0149,-3.3091,-2.6401,-0.84045,0.24988,-0.43408,0.74768,1.0392,-1.8306,0.66687,0.50378,0.45215
6,1,-2.852e+06,2.1128e+06,2.9516e+06,-1.2628e+06,-1.1402e+06,1.5352e+05,2.1894e+05,-4.1299e+05,-3.2289e+06,-2.7004e+06,-1.3926e+06,6.6846e+06,5.4036e+06,-9.3907e+05,2.4835e+06,-1.3448e+06,-2.4483e+05,-1.2342e+06,-1.3752e+06,-6.8533e+05,-4.2201e+05,10776,7.9751e+05,7.3073e+05,1.4047e+06,1.6923e+06,-1.4374e+06,-8.9995e+05,-7.5165e+05,-1.846e+06,-2.1361e+06,-1.3047e+06,-83492,193.05,-691.6,16.131,6.6523,44.659,65.081,44.76,-36.414,-31.354,-12.639,-8.686,10.626,5.1389,-6.1426,-5.3396,-32.292,-0.13418,14.284,-4.5285,-3.699,2.0676,2.6959,4.1948,1.6324,1.2791,0.57304,0.76566,-2.8776,0.61423,0.83076,0.31919
7,1,-2.5614e+06,2.1073e+06,2.2122e+06,-1.0122e+06,-8.8096e+05,-4.4389e+05,-4.3566e+05,-5.7077e+05,-1.9991e+06,-2.1052e+06,-2.2528e+06,2.069e+06,5.259e+05,-1.8099e+06,-2.4732e+06,-4.3494e+05,-3.6815e+05,-1.448e+06,-7.0172e+05,-7.4287e+05,-4.8012e+05,-1.0234e+06,-2.2307e+05,-1.4846e+05,5.6477e+05,4.7561e+05,-3.3915e+06,-8.3791e+05,-8.0346e+05,-25370,5.976e+05,-1.0116e+06,-59489,114.04,50.605,4.8086,-35.72,7.8718,6.0864,36.851,-35.648,-48.858,-29.761,-21.121,17.734,12.672,6.1012,6.3832,-11.335,-0.10201,16.012,-3.518,-1.3702,0.88797,1.388,1.7641,2.2656,1.5858,0.4278,0.0034027,-1.4643,0.54877,0.41318,-0.67653
8,1,-4.5197e+05,-2.2195e+05,-7.0733e+05,-1.3962e+06,-1.165e+06,-2.6624e+05,1.6e+05,1.8945e+06,-2.6736e+05,5.9078e+05,54784,8.8736e+05,2.5581e+05,1.0454e+06,-1.2393e+06,2.9374e+05,2.8872e+05,-1.2068e+06,-3.4282e+05,1.2481e+06,1.1239e+06,1.6354e+05,-75680,-3.001e+05,-2.296e+05,6.724e+05,-3.208e+06,-2.8758e+05,-1.2902e+05,3.6645e+05,2.4214e+05,-9.3119e+05,15591,45.121,200.58,21.259,-54.481,6.3754,25.607,15.021,4.7935,5.6548,8.7707,16.19,5.6749,-11.355,-11.151,-4.4844,2.6604,0.078484,4.9182,-1.3767,0.97327,0.058594,-0.15234,1.4583,0.68224,0.25243,0.39081,0.070862,0.043701,0.13,0.13379,0.22888
9,1,-3.8892e+06,4.1411e+06,4.2066e+06,-6.825e+05,-1.963e+06,-2.0311e+06,-1.8993e+06,1.1428e+06,-4.608e+05,-3.8195e+05,-1.623e+05,-1.11e+06,-2.1914e+05,7.6749e+05,-1.7669e+06,8.9568e+05,-7.4752e+05,-3.2883e+06,-3.3505e+06,-3.0363e+06,-2.2775e+06,-1.6557e+06,-8.9754e+05,-2.1504e+05,9.367e+05,9.4682e+05,-1.7746e+06,4.137e+05,3.4867e+05,8.864e+05,3.4726e+05,-81664,-56728,-49.172,81.241,70.648,-16.805,18.52,16.648,17.531,-28.609,-29.359,-19.162,-15.229,10.875,15.879,4.9307,5.0088,-8.0059,-0.31879,4.8125,-2.9244,-2.3824,-1.9141,-3.0586,1.0117,1.7031,1.8535,0.36719,-0.21875,-0.48828,0.7168,0.74023,-0.76758
10,1,-1.3961e+06,2.6817e+06,2.3213e+06,1.8231e+06,1.8722e+06,5.8803e+05,2.7674e+05,-6.201e+05,-4.9705e+05,-4.9702e+05,-6.5442e+05,1.2226e+06,1.0255e+06,-3.717e+05,4.96e+05,3.1334e+05,1.414e+05,-2.4838e+05,-1.6636e+05,3.576e+05,-4.9424e+05,2.4842e+05,3.1186e+05,82603,1.6968e+06,1.3198e+06,26340,6.0288e+05,6.6859e+05,5.0734e+05,4.4183e+05,-4.0945e+05,26769,55.983,-372.14,18.904,6.6729,13.225,26.496,16.842,-25.479,-27.461,-15.129,-12.255,10.26,8.9373,1.9433,1.7707,-8.9897,-0.08056,5.5319,-4.1782,-3.0344,-0.9453,-0.92837,0.54642,0.92801,1.3979,-0.060951,-0.29303,-1.5043,0.52229,0.46107,0.17194
11,1,-3.4427e+06,2.1811e+06,2.4412e+06,-2.2579e+06,-3.0561e+06,-4.8128e+05,-2560,2.7121e+06,1.3371e+06,1.5398e+06,1.0906e+06,-1.4326e+06,-9.6614e+05,1.6108e+06,-1.4438e+05,-5.8499e+05,-1.8538e+05,-1.8619e+06,-1.9489e+06,1.2592e+05,-2.0061e+05,-3.552e+05,1.0749e+06,-3.1642e+05,1.6294e+06,1.3389e+06,-1.7132e+06,9.8266e+05,1.0979e+06,1.0083e+06,8.519e+05,3.9034e+05,-56040,-43.656,22.375,54.445,-32.18,13.105,-28.387,3.1367,-31.141,-35.672,-40.081,-39.009,25.412,16.605,6.7744,7.6016,-11.321,-0.31052,6.4355,-5.4243,-3.8191,-1.6855,-1.2715,0.19824,1.9902,1.4658,0.26367,0.14063,-1.6074,0.63428,0.57666,-1.1001
12,1,-3.243e+06,3.7786e+06,3.7386e+06,-1.0058e+06,-1.4815e+06,-8.8742e+05,-8.1062e+05,1.2557e+06,1.2442e+06,1.3243e+06,1.1379e+06,-3.1232e+05,1.3261e+05,1.4415e+06,5.4477e+05,-3344,-2.2347e+05,-1.7544e+06,-1.2456e+06,-2.8827e+05,-1.0899e+05,-1.4208e+05,-6.0224e+05,-1.2368e+06,6.1414e+05,1.3476e+06,-1.3018e+06,7.9565e+05,1.0025e+06,6.0768e+05,7.6134e+05,-2.4515e+05,-40784,-65.945,-137.01,27.227,17.754,-2.9238,-9.5117,-7.7461,-11.66,-15.305,-23.372,-13.45,5.8262,17.65,4.3403,3.7383,-7.3784,-0.21971,2.2256,-3.3076,-1.6733,-3.0332,-1.4629,1.1777,1.6475,1.3936,0.48877,0.16602,-1.5645,0.41602,0.56982,-0.76929
