0,1,-2.3515e-06,-2.3515e-06,-2.3049e-06,-2.4832e-06,-2.2059e-06,-2.6318e-06,-2.6318e-06,-2.1316e-06,-2.1316e-06,-2.3413e-06,-2.54e-06,-2.6086e-06,-2.4709e-06,-2.4709e-06,-2.2654e-06,-2.2654e-06,-2.4422e-06,-2.4422e-06,-2.2197e-06,-2.2197e-06,-2.4591e-06,-2.4591e-06,-2.294e-06,-2.3252e-06,-2.294e-06,-2.3252e-06,-2.3064e-06,-2.3064e-06,-2.7418e-06,-2.7418e-06,-2.7894e-06,-2.2271e-06
1,1,6.1179e-07,6.1176e-07,9.0803e-07,8.5659e-07,6.6864e-07,1.0339e-06,1.0339e-06,3.8619e-07,3.8621e-07,7.3777e-07,9.8534e-07,1.0856e-06,7.4376e-07,7.4376e-07,4.5022e-07,4.5021e-07,8.2877e-07,8.2881e-07,3.0164e-07,3.0165e-07,7.0899e-07,7.0899e-07,3.9852e-07,3.9773e-07,3.9852e-07,3.9773e-07,4.33e-07,4.3295e-07,1.301e-06,1.301e-06,1.4769e-06,2.1213e-07
2,1,5.1167e-06,5.1167e-06,4.6194e-06,5.6054e-06,5.1454e-06,5.7203e-06,5.7203e-06,4.5869e-06,4.5869e-06,4.6067e-06,5.8783e-06,6.0719e-06,5.359e-06,5.359e-06,4.6296e-06,4.6296e-06,5.4844e-06,5.4844e-06,4.4222e-06,4.4222e-06,5.3339e-06,5.3339e-06,4.6499e-06,4.5594e-06,4.6499e-06,4.5594e-06,4.7647e-06,4.7647e-06,6.474e-06,6.474e-06,6.834e-06,4.1214e-06
3,1,3.8121e-06,3.8121e-06,3.8334e-06,4.1862e-06,3.7116e-06,4.4248e-06,4.4248e-06,3.3541e-06,3.3541e-06,3.8036e-06,4.3883e-06,4.5642e-06,4.0064e-06,4.0064e-06,3.5502e-06,3.5502e-06,4.0451e-06,4.0452e-06,3.4367e-06,3.4367e-06,3.9356e-06,3.9356e-06,3.5377e-06,3.6119e-06,3.5377e-06,3.6119e-06,3.5624e-06,3.5624e-06,4.8758e-06,4.8758e-06,5.255e-06,3.4308e-06
4,1,-8.9589e-07,-8.959e-07,2.9525e-07,-7.2679e-07,-1.074e-06,-2.197e-07,-2.1977e-07,-1.1323e-06,-1.1323e-06,-2.0833e-08,-6.5471e-07,-5.4002e-07,-7.2017e-07,-7.2018e-07,-8.088e-07,-8.088e-07,-7.2325e-07,-7.2324e-07,-9.4586e-07,-9.4587e-07,-8.0779e-07,-8.0779e-07,-9.1212e-07,-7.3286e-07,-9.1213e-07,-7.3287e-07,-9.7121e-07,-9.7122e-07,-3.2962e-07,-3.2961e-07,-2.0441e-07,-7.3719e-07
5,1,-1.2625e-06,-1.2625e-06,-2.1701e-06,-1.3031e-06,-8.2273e-07,-1.8843e-06,-1.8842e-06,-1.0178e-06,-1.0178e-06,-2.0274e-06,-1.2355e-06,-1.2852e-06,-1.5499e-06,-1.5499e-06,-1.4029e-06,-1.4029e-06,-1.3818e-06,-1.3818e-06,-1.2757e-06,-1.2757e-06,-1.5848e-06,-1.5848e-06,-1.4458e-06,-1.5977e-06,-1.4459e-06,-1.5977e-06,-1.4542e-06,-1.4542e-06,-1.4664e-06,-1.4664e-06,-1.0359e-06,-1.46e-06
6,1,-6.7685e-06,-6.7685e-06,-5.6835e-06,-7.3262e-06,-6.906e-06,-7.2397e-06,-7.2397e-06,-6.1881e-06,-6.1881e-06,-5.807e-06,-7.6731e-06,-7.8777e-06,-6.966e-06,-6.966e-06,-6.078e-06,-6.078e-06,-7.1237e-06,-7.1237e-06,-5.8944e-06,-5.8944e-06,-6.968e-06,-6.968e-06,-6.1428e-06,-6.0053e-06,-6.1428e-06,-6.0053e-06,-6.331e-06,-6.3311e-06,-8.2919e-06,-8.2919e-06,-8.8098e-06,-5.476e-06
7,1,-3.4134e-06,-3.4134e-06,-4.2128e-06,-4.2504e-06,-3.4805e-06,-4.8708e-06,-4.8709e-06,-2.5651e-06,-2.5651e-06,-3.6731e-06,-4.7427e-06,-5.1126e-06,-3.865e-06,-3.865e-06,-2.7955e-06,-2.7955e-06,-4.1426e-06,-4.1426e-06,-2.2961e-06,-2.2961e-06,-3.7421e-06,-3.7421e-06,-2.6548e-06,-2.6497e-06,-2.6548e-06,-2.6497e-06,-2.7859e-06,-2.786e-06,-5.8599e-06,-5.8599e-06,-6.5795e-06,-1.9683e-06
8,1,5.8001e-06,5.8001e-06,2.8671e-06,6.3657e-06,6.6802e-06,5.2812e-06,5.2812e-06,5.5573e-06,5.5574e-06,3.2207e-06,6.8569e-06,7.0005e-06,5.5819e-06,5.5819e-06,4.7727e-06,4.7727e-06,6.0839e-06,6.0839e-06,4.7378e-06,4.7378e-06,5.5317e-06,5.5317e-06,4.7779e-06,4.2642e-06,4.7779e-06,4.2642e-06,4.9703e-06,4.9703e-06,7.1965e-06,7.1965e-06,8.3575e-06,3.8291e-06
9,1,-6.6898e-06,-6.6898e-06,-6.0464e-06,-7.5386e-06,-6.9085e-06,-7.6766e-06,-7.6766e-06,-5.8593e-06,-5.8593e-06,-5.8823e-06,-8.0691e-06,-8.4086e-06,-7.0222e-06,-7.0222e-06,-5.8289e-06,-5.8289e-06,-7.3348e-06,-7.3348e-06,-5.45e-06,-5.45e-06,-6.9423e-06,-6.9423e-06,-5.7891e-06,-5.6212e-06,-5.7891e-06,-5.6212e-06,-5.9793e-06,-5.9793e-06,-9.0782e-06,-9.0782e-06,-9.9229e-06,-4.8986e-06
10,1,-3.1454e-06,-3.1454e-06,-2.5543e-06,-3.2672e-06,-3.0986e-06,-3.2077e-06,-3.2077e-06,-2.9685e-06,-2.9685e-06,-2.7054e-06,-3.3338e-06,-3.378e-06,-3.2097e-06,-3.2097e-06,-2.9587e-06,-2.9587e-06,-3.208e-06,-3.208e-06,-2.9453e-06,-2.9453e-06,-3.2282e-06,-3.2282e-06,-3.0243e-06,-2.969e-06,-3.0243e-06,-2.969e-06,-3.0745e-06,-3.0745e-06,-3.4713e-06,-3.4713e-06,-3.5304e-06,-2.8265e-06
11,1,-3.5237e-06,-3.5237e-06,-3.8896e-06,-3.6909e-06,-3.1403e-06,-4.13e-06,-4.1301e-06,-3.1454e-06,-3.1454e-06,-3.8972e-06,-3.7265e-06,-3.8271e-06,-3.7853e-06,-3.7853e-06,-3.4823e-06,-3.4823e-06,-3.6523e-06,-3.6523e-06,-3.3932e-06,-3.3932e-06,-3.7934e-06,-3.7934e-06,-3.5402e-06,-3.683e-06,-3.5402e-06,-3.683e-06,-3.5644e-06,-3.5644e-06,-4.0653e-06,-4.0653e-06,-3.92e-06,-3.5345e-06
