0,1,9.6179e+05,-1.1806e+06,-1.392e+06,-1.6614e+06,-1.7758e+06,-2.817e+05,-3.308e+05,1.9296e+06,-1.0724e+06,-3.1701e+05,8.2578e+05,56368,-7.4083e+05,1.0939e+06,-3.4278e+05,1.3367e+06,1.2005e+06,-1.7359e+06,-1.7491e+06,-2.0192e+06,-1.9521e+06,-4.9778e+05,-2.492e+05,-4.3412e+05,22588,2.3157e+05,-7.1216e+05,1.6872e+06,1.4327e+06,1.1016e+06,1.2019e+06,-6.0476e+05
1,1,-3.007e+06,2.7311e+06,2.6301e+06,-22992,1.0651e+05,-1.6985e+06,-1.5515e+06,-2.3761e+06,-1.7007e+06,-1.5942e+06,-1.7864e+06,2.6483e+06,2.4157e+06,-1.6221e+06,-1.0762e+06,-6.1478e+05,-5.1501e+05,-2.3265e+06,-2.2535e+06,-2.2088e+06,-1.9144e+06,-1.113e+06,1.7344e+05,11392,1.5079e+06,1.5449e+06,-1.9103e+06,-95072,-1.761e+05,-6.0341e+05,-6.0974e+05,-6.4675e+05
2,1,5.481e+05,-6.5894e+05,-6.9862e+05,-9.7984e+05,-1.1721e+06,-3.4189e+05,2.569e+05,1.5667e+06,-1.6182e+06,-1.315e+06,8.7546e+05,1.7005e+06,1.7311e+06,1.2406e+06,-3.527e+05,-53512,-28380,-6.311e+05,-3.0144e+05,-6.9522e+05,-5.5018e+05,6.9523e+05,3.9674e+05,1.1789e+05,-10384,5.053e+05,-1.7745e+06,2.5187e+05,2.2464e+05,3.8395e+05,1.6315e+05,2.258e+05
3,1,-8.4838e+05,1.067e+06,8.4173e+05,-8.064e+05,-6.6752e+05,-2.1018e+05,-3.1533e+05,4.7954e+06,2.9211e+06,3.3332e+06,2.7375e+06,-3.3224e+06,-3.6275e+06,3.0916e+06,-1.5263e+06,1.255e+06,1.4229e+06,-66944,5.6333e+05,2.859e+06,2.6235e+06,6.191e+05,-1.0317e+06,-1.4636e+06,-7.9245e+05,-8.2858e+05,-3.5192e+06,2.5978e+05,3.4566e+05,9.207e+05,5.4762e+05,1.2082e+05
4,1,-2.3464e+06,2.4051e+06,2.4854e+06,3.3082e+05,-4.6893e+05,6.5218e+05,-43584,1.5695e+06,-1.2016e+06,-1.147e+06,-2.1662e+06,-8.6579e+05,-1.4358e+06,-1.1908e+06,-96832,-3.3007e+05,1.2364e+05,-5.7034e+05,4.537e+05,27460,4.468e+05,-5.5869e+05,-1.2875e+06,-1.4316e+06,-6.8542e+05,-8.6619e+05,-1.2155e+06,64512,-1.7232e+05,2.6222e+05,3.0056e+05,-1.2607e+06
5,1,-2.3881e+06,3.4614e+06,2.709e+06,1.5598e+06,9.577e+05,9.4483e+05,8.0624e+05,-4.992e+05,23744,7.367e+05,82176,1.3516e+06,8.5926e+05,-19968,1.4688e+05,-9.7816e+05,-2.3109e+05,1.1132e+06,1.1479e+06,1.7391e+06,1.9817e+06,1.2534e+06,2.257e+05,-2.4576e+05,1.3792e+06,1.6228e+06,-1.0004e+06,7.9334e+05,1.0452e+06,6.0355e+05,3.1754e+05,-5.4604e+05
6,1,-2.852e+06,2.1128e+06,2.9516e+06,-1.2628e+06,-1.1402e+06,1.5352e+05,2.1894e+05,-4.1299e+05,-3.2289e+06,-2.7004e+06,-1.3926e+06,6.6846e+06,5.4036e+06,-9.3907e+05,2.4835e+06,-1.3448e+06,-2.4483e+05,-1.2342e+06,-1.3752e+06,-6.8533e+05,-4.2201e+05,10776,7.9751e+05,7.3073e+05,1.4047e+06,1.6923e+06,-1.4374e+06,-8.9995e+05,-7.5165e+05,-1.846e+06,-2.1361e+06,-1.3047e+06
7,1,-2.5614e+06,2.1073e+06,2.2122e+06,-1.0122e+06,-8.8096e+05,-4.4389e+05,-4.3566e+05,-5.7077e+05,-1.9991e+06,-2.1052e+06,-2.2528e+06,2.069e+06,5.259e+05,-1.8099e+06,-2.4732e+06,-4.3494e+05,-3.6815e+05,-1.448e+06,-7.0172e+05,-7.4287e+05,-4.8012e+05,-1.0234e+06,-2.2307e+05,-1.4846e+05,5.6477e+05,4.7561e+05,-3.3915e+06,-8.3791e+05,-8.0346e+05,-25370,5.976e+05,-1.0116e+06
8,1,-4.5197e+05,-2.2195e+05,-7.0733e+05,-1.3962e+06,-1.165e+06,-2.6624e+05,1.6e+05,1.8945e+06,-2.6736e+05,5.9078e+05,54784,8.8736e+05,2.5581e+05,1.0454e+06,-1.2393e+06,2.9374e+05,2.8872e+05,-1.2068e+06,-3.4282e+05,1.2481e+06,1.1239e+06,1.6354e+05,-75680,-3.001e+05,-2.296e+05,6.724e+05,-3.208e+06,-2.8758e+05,-1.2902e+05,3.6645e+05,2.4214e+05,-9.3119e+05
9,1,-3.8892e+06,4.1411e+06,4.2066e+06,-6.825e+05,-1.963e+06,-2.0311e+06,-1.8993e+06,1.1428e+06,-4.608e+05,-3.8195e+05,-1.623e+05,-1.11e+06,-2.1914e+05,7.6749e+05,-1.7669e+06,8.9568e+05,-7.4752e+05,-3.2883e+06,-3.3505e+06,-3.0363e+06,-2.2775e+06,-1.6557e+06,-8.9754e+05,-2.1504e+05,9.367e+05,9.4682e+05,-1.7746e+06,4.137e+05,3.4867e+05,8.864e+05,3.4726e+05,-81664
