0,1,-1305.2,3.165,-0.17208,-0.0018784,-7.7501e-05,-0.01493,-0.0068437,-9.7383e-05,-0.018465,-0.0089097,0.0079039,0.01082,0.0079254,0.018955,0.016916,0.00038296,-0.0038767,0.0085823,-0.0060378,-0.0077786,0.0023739,0.0067674,0.010139,-0.001871,0.00053083,0.0053934,-0.002641,-0.0026412,-0.0023976,-0.0027455,-0.0038417,-0.0063377
1,1,4248.8,-1.6325,-1.8547,-0.012288,-5.0866e-05,-0.016159,-0.0087501,-0.0013729,-0.031111,-0.02062,0.0070147,-0.010059,0.0061833,0.0082018,0.03379,0.0024675,-0.00024961,0.0032059,0.0051721,-0.0097209,0.011315,-0.010278,-0.018647,0.0029094,0.0023561,0.0048813,0.00019665,0.00019639,-0.0021394,0.0020932,0.010457,-0.0071266
2,1,-5975,-3.1417,2.9024,0.0076108,2.6728e-05,-0.010868,-0.0045717,0.00037252,-0.012907,-0.010515,0.0035537,0.0043735,0.0044097,0.010615,0.0065052,-0.0012137,-0.0061101,0.00012198,0.004524,-0.003648,0.0081746,0.015621,-0.01174,-0.00099483,-0.0013651,0.0029961,-0.0074956,-0.0074956,-0.0049743,0.00049624,0.002351,-0.0069198
3,1,-853.07,0.55022,1.0184,0.0066946,7.4603e-05,0.0014747,-0.00438,0.00079106,0.0025253,-0.021291,0.0091482,-0.018295,-0.0093028,-0.0095721,-0.014591,0.0058047,-0.00021939,-0.025799,-0.0096248,0.0048798,0.0048748,-0.0008344,0.0081702,-0.018259,-0.01956,0.0026337,-0.0072194,-0.0072195,-0.0024151,-0.003483,-0.004181,0.0098401
4,1,-2452.6,-1.5948,1.3131,0.0028645,1.7794e-05,-0.00096718,-9.8897e-05,0.00052827,-0.0058218,-0.021593,0.0065324,-0.051403,-0.018897,-0.014406,-0.0084042,0.00021125,0.0096134,-0.044473,-0.014976,0.0064422,0.00033398,-0.013457,0.012091,-0.012682,0.00035509,0.0061464,0.0050256,0.0050256,0.00021565,-0.0069948,-0.021558,-0.0017468
5,1,689.42,1.9181,-1.085,-0.004542,1.1353e-05,-0.0038944,-0.0061744,0.00017842,-0.011758,-0.016684,0.0074135,-0.050886,-0.015646,-0.010925,-0.00069296,-0.0021846,0.014664,-0.034893,-0.0089765,-0.0042206,-0.001533,-0.023049,-0.01158,0.0042713,0.0066387,0.0017004,0.0027371,0.002737,0.0098912,-0.0058484,-0.0065051,-0.0036428
6,1,170.97,-2.6986,-0.30324,-0.0039358,4.2841e-06,-0.0060853,-0.0059698,3.2288e-05,-0.012555,-0.021459,0.0078484,-0.051948,-0.014489,-0.0090284,0.0035344,-0.0079041,0.023139,-0.035118,-0.0033606,0.0017205,-0.00025048,-0.024464,-0.027991,0.0060224,0.014358,0.0034473,0.0060987,0.0060986,0.0063507,-0.0050706,-0.0099402,-0.012233
7,1,3129.9,-4.4525,-0.79321,-0.00053392,0.00011141,0.0031125,-0.0047411,-0.00046993,0.0013855,-0.020255,0.0079489,-0.029056,-0.0079383,-0.0083464,-0.0069954,-0.0040559,0.0073706,-0.0047895,-0.0027646,0.0059056,-0.006039,0.0088965,-0.0053631,-0.0057352,-0.0050736,0.0015089,0.0071318,0.0071318,0.0037669,-0.0097341,0.0039938,-0.0005321
8,1,478.11,-0.85135,-0.60385,-0.0010569,4.3433e-05,0.014046,-1.0987e-06,0.00025748,0.0068898,-0.01251,0.0098411,-0.0038822,-0.0099557,-0.0016767,0.0016031,-0.013736,-0.0007925,-0.0037736,-0.01697,-0.012457,0.008093,0.015428,-0.001941,-0.014313,-0.0020669,6.5693e-05,-0.01096,-0.01096,0.0057597,-0.0082177,0.0090862,0.0084413
9,1,-3685.2,-0.45584,0.76168,-0.004254,-0.00010409,0.0017317,-0.0039005,0.00093634,-0.0056205,-0.014616,0.0058951,-0.023363,-0.0062062,0.0018067,0.0032298,-0.0062429,-0.008031,-0.015161,-0.0072646,0.0028205,0.0036065,0.0083247,-0.023019,-0.0090322,-0.0039357,0.0067968,0.0022863,0.0022863,-0.0012819,-0.0027362,-0.0020075,0.005999
10,1,3704.4,-1.6371,-1.3358,-0.0023518,0.00013427,0.0031827,-0.0052499,-0.00091057,-0.0081244,0.0034693,-0.0093698,-0.013746,-0.0025072,-0.00064893,0.0035616,-0.00069953,-0.0095629,-0.0084444,0.015974,0.010773,-0.010611,0.015088,-0.0070173,0.014788,0.0025804,-0.005213,-0.011554,-0.011554,0.016113,-0.0094958,0.0036585,0.011899
11,1,1111.7,-1.2406,-0.29958,0.0029095,5.2005e-05,-0.00063481,-0.0042716,-0.00053743,-0.0072861,-0.011482,0.0026947,-0.00362,-0.0030075,-0.003549,0.006594,-0.0091953,-0.017314,-0.004435,-0.001738,0.0015716,0.0046246,0.0096125,0.047129,-0.0075268,-0.0037136,-0.0010224,0.0011186,0.0011184,-0.0048178,-0.0035954,0.010888,-0.0027668
12,1,1843.1,-1.5952,-0.54508,-0.0028186,8.754e-06,-0.00073159,-0.0052918,9.1433e-05,-0.010718,-0.015071,0.0054946,-0.01148,-0.0030749,0.0010015,0.006377,-0.00058585,-0.011136,-0.0083026,-0.002137,-0.0018058,0.0008641,0.0072992,-0.026001,-0.0050868,-0.0042714,-0.00083704,0.0027195,0.0027195,0.003074,0.0023089,-0.0018423,-0.0007682
